order_id,date,customer_id,category,product,region,channel,quantity,unit_price,discount_pct,revenue
ORD01985,2023-04-10,CUST0269,Books,Data Science,Central,In-Store,1,24.78,15,21.06
ORD01134,2023-04-10,CUST0464,Electronics,Laptop,Central,Online,2,215.98,10,388.76
ORD00908,2023-04-10,CUST0299,Home & Kitchen,Blender,Central,Online,10,118.12,15,1004.02
ORD00833,2023-04-10,CUST0267,Sports,Dumbbells,East,Mobile App,10,150.85,20,1206.8
ORD00625,2023-04-10,CUST0018,Electronics,Smartphone,Central,Mobile App,9,1305.74,0,11751.66
ORD01427,2023-04-10,CUST0275,Beauty,Serum,South,Mobile App,4,30.52,0,122.08
ORD00258,2023-04-10,CUST0186,Home & Kitchen,Blender,Central,In-Store,10,138.16,10,1243.44
ORD00504,2023-04-10,CUST0257,Books,SQL Mastery,North,Mobile App,2,57.22,5,108.72
ORD00924,2023-04-10,CUST0393,Home & Kitchen,Air Fryer,South,Online,2,173.0,10,311.4
ORD01381,2023-04-10,CUST0162,Electronics,Headphones,West,Mobile App,7,1177.18,10,7416.23
ORD00319,2023-04-11,CUST0169,Books,SQL Mastery,South,In-Store,5,46.0,0,230.0
ORD00421,2023-04-11,CUST0376,Sports,Running Shoes,Central,Online,8,124.46,20,796.54
ORD01604,2023-04-11,CUST0136,Books,AI Fundamentals,West,Online,4,53.61,15,182.27
ORD01447,2023-04-11,CUST0026,Sports,Cycling Helmet,West,In-Store,6,73.79,0,442.74
ORD00589,2023-04-11,CUST0135,Books,Data Science,North,Mobile App,3,52.09,10,140.64
ORD01932,2023-04-12,CUST0078,Beauty,Perfume,West,In-Store,7,94.62,10,596.11
ORD00870,2023-04-12,CUST0383,Beauty,Foundation,East,Online,6,75.2,5,428.64
ORD01605,2023-04-12,CUST0326,Sports,Dumbbells,North,Mobile App,5,150.71,0,753.55
ORD01703,2023-04-12,CUST0264,Electronics,Headphones,Central,Mobile App,10,1432.66,0,14326.6
ORD01785,2023-04-12,CUST0347,Home & Kitchen,Cookware Set,East,In-Store,6,91.47,0,548.82
ORD00637,2023-04-13,CUST0121,Home & Kitchen,Coffee Maker,South,In-Store,4,285.72,5,1085.74
ORD01535,2023-04-13,CUST0172,Beauty,Moisturizer,North,Online,7,13.55,0,94.85
ORD00222,2023-04-13,CUST0454,Electronics,Tablet,North,In-Store,4,248.08,0,992.32
ORD01525,2023-04-13,CUST0101,Electronics,Tablet,East,In-Store,10,690.92,10,6218.28
ORD01496,2023-04-13,CUST0129,Beauty,Serum,South,In-Store,3,98.48,15,251.12
ORD01232,2023-04-13,CUST0031,Books,Data Science,South,Online,4,32.53,0,130.12
ORD01195,2023-04-13,CUST0047,Sports,Dumbbells,North,In-Store,6,186.83,0,1120.98
ORD00466,2023-04-13,CUST0050,Electronics,Tablet,North,Online,10,313.92,5,2982.24
ORD01139,2023-04-14,CUST0403,Sports,Running Shoes,North,In-Store,4,51.15,15,173.91
ORD00448,2023-04-14,CUST0413,Electronics,Smartwatch,South,In-Store,6,821.39,10,4435.51
ORD01831,2023-04-14,CUST0143,Beauty,Lipstick,North,In-Store,10,69.49,5,660.15
ORD01156,2023-04-14,CUST0232,Sports,Protein Powder,South,In-Store,4,135.2,0,540.8
ORD01212,2023-04-15,CUST0121,Clothing,T-Shirt,Central,Online,9,42.58,20,306.58
ORD01474,2023-04-15,CUST0178,Clothing,Jacket,East,Mobile App,3,84.37,20,202.49
ORD00179,2023-04-15,CUST0155,Clothing,Dress,South,Online,1,147.98,0,147.98
ORD01058,2023-04-16,CUST0467,Books,Data Science,East,Online,2,18.35,20,29.36
ORD01175,2023-04-16,CUST0120,Electronics,Smartphone,East,Mobile App,7,458.7,0,3210.9
ORD00423,2023-04-16,CUST0272,Electronics,Tablet,South,In-Store,5,1303.71,0,6518.55
ORD01721,2023-04-17,CUST0383,Beauty,Foundation,Central,In-Store,6,71.75,0,430.5
ORD01273,2023-04-17,CUST0495,Books,SQL Mastery,North,Online,2,45.69,20,73.1
ORD01430,2023-04-17,CUST0201,Clothing,T-Shirt,North,In-Store,6,30.06,20,144.29
ORD00062,2023-04-18,CUST0221,Sports,Protein Powder,Central,Mobile App,5,169.24,0,846.2
ORD01593,2023-04-18,CUST0221,Home & Kitchen,Coffee Maker,Central,In-Store,1,287.45,20,229.96
ORD01109,2023-04-18,CUST0236,Sports,Running Shoes,Central,In-Store,6,60.5,0,363.0
ORD00786,2023-04-18,CUST0165,Beauty,Serum,South,Online,5,12.47,15,53.0
ORD01166,2023-04-18,CUST0243,Books,Python Programming,South,Mobile App,4,53.27,0,213.08
ORD00387,2023-04-19,CUST0254,Books,AI Fundamentals,East,In-Store,7,20.89,20,116.98
ORD01398,2023-04-19,CUST0360,Electronics,Headphones,West,Online,10,645.15,5,6128.92
ORD01654,2023-04-20,CUST0490,Home & Kitchen,Vacuum,South,Mobile App,10,51.11,20,408.88
ORD00858,2023-04-20,CUST0392,Electronics,Smartwatch,North,Mobile App,6,909.65,20,4366.32
ORD00063,2023-04-20,CUST0262,Beauty,Serum,West,Mobile App,8,61.15,15,415.82
ORD01070,2023-04-20,CUST0048,Beauty,Lipstick,Central,Mobile App,9,67.25,0,605.25
ORD01873,2023-04-21,CUST0339,Books,AI Fundamentals,West,In-Store,3,31.54,5,89.89
ORD00177,2023-04-21,CUST0387,Sports,Cycling Helmet,Central,Online,7,127.31,0,891.17
ORD00405,2023-04-21,CUST0021,Electronics,Laptop,North,In-Store,1,963.57,0,963.57
ORD00650,2023-04-21,CUST0417,Books,Data Science,East,In-Store,3,29.92,0,89.76
ORD00606,2023-04-21,CUST0230,Books,Data Science,Central,In-Store,5,53.93,0,269.65
ORD00323,2023-04-22,CUST0259,Clothing,Jeans,West,In-Store,3,28.84,0,86.52
ORD01303,2023-04-22,CUST0473,Clothing,T-Shirt,East,Mobile App,10,115.94,5,1101.43
ORD01678,2023-04-22,CUST0240,Beauty,Serum,East,Online,4,19.98,0,79.92
ORD00296,2023-04-22,CUST0297,Electronics,Tablet,North,Online,1,530.79,15,451.17
ORD00444,2023-04-23,CUST0295,Clothing,Jacket,West,In-Store,1,89.38,20,71.5
ORD01464,2023-04-23,CUST0470,Sports,Dumbbells,East,In-Store,2,171.84,0,343.68
ORD00835,2023-04-23,CUST0372,Sports,Yoga Mat,East,In-Store,8,112.17,0,897.36
ORD00014,2023-04-23,CUST0071,Books,AI Fundamentals,Central,In-Store,7,54.89,0,384.23
ORD00076,2023-04-23,CUST0140,Beauty,Perfume,West,In-Store,4,97.99,5,372.36
ORD00564,2023-04-23,CUST0490,Books,Business Analytics,South,Mobile App,6,13.64,10,73.66
ORD00418,2023-04-25,CUST0412,Home & Kitchen,Blender,Central,Online,1,165.55,0,165.55
ORD00001,2023-04-25,CUST0072,Beauty,Moisturizer,North,Mobile App,5,12.75,0,63.75
ORD00502,2023-04-25,CUST0382,Beauty,Serum,East,In-Store,4,81.99,0,327.96
ORD00146,2023-04-26,CUST0441,Home & Kitchen,Blender,West,Mobile App,2,156.45,0,312.9
ORD00967,2023-04-26,CUST0320,Electronics,Headphones,North,Mobile App,7,1495.1,20,8372.56
ORD00201,2023-04-26,CUST0071,Clothing,Jeans,South,Online,8,64.43,0,515.44
ORD00846,2023-04-26,CUST0002,Sports,Cycling Helmet,West,Mobile App,2,171.15,10,308.07
ORD01539,2023-04-26,CUST0333,Beauty,Moisturizer,East,In-Store,8,21.45,10,154.44
ORD01054,2023-04-27,CUST0062,Electronics,Laptop,Central,Online,2,639.06,10,1150.31
ORD01352,2023-04-27,CUST0219,Sports,Dumbbells,West,Online,4,15.22,0,60.88
ORD01748,2023-04-27,CUST0015,Books,Business Analytics,South,Mobile App,5,52.96,15,225.08
ORD01480,2023-04-27,CUST0269,Electronics,Smartwatch,Central,Online,5,1084.06,20,4336.24
ORD01960,2023-04-27,CUST0084,Electronics,Smartphone,West,Mobile App,6,443.16,20,2127.17
ORD01825,2023-04-27,CUST0500,Sports,Yoga Mat,West,Online,3,193.48,0,580.44
ORD00712,2023-04-27,CUST0383,Home & Kitchen,Cookware Set,Central,Online,2,142.46,20,227.94
ORD00876,2023-04-28,CUST0045,Books,Python Programming,West,Mobile App,9,38.91,20,280.15
ORD01695,2023-04-28,CUST0071,Books,SQL Mastery,West,Online,2,47.58,15,80.89
ORD00661,2023-04-28,CUST0127,Clothing,T-Shirt,East,In-Store,7,105.13,0,735.91
ORD02000,2023-04-28,CUST0299,Electronics,Laptop,West,Online,1,460.16,0,460.16
ORD00113,2023-04-28,CUST0493,Beauty,Serum,Central,Mobile App,1,76.41,0,76.41
ORD00794,2023-04-29,CUST0486,Sports,Running Shoes,South,Online,8,141.63,5,1076.39
ORD01608,2023-04-29,CUST0449,Beauty,Serum,East,Mobile App,3,63.27,0,189.81
ORD01629,2023-04-29,CUST0229,Clothing,Sneakers,East,In-Store,7,146.77,20,821.91
ORD01838,2023-04-29,CUST0339,Books,Data Science,West,In-Store,10,48.58,5,461.51
ORD00008,2023-04-30,CUST0444,Electronics,Laptop,North,In-Store,5,1059.64,0,5298.2
ORD00947,2023-04-30,CUST0430,Home & Kitchen,Coffee Maker,West,Mobile App,7,190.64,0,1334.48
ORD01101,2023-04-30,CUST0468,Sports,Yoga Mat,North,In-Store,7,104.57,15,622.19
ORD01632,2023-04-30,CUST0031,Books,AI Fundamentals,West,In-Store,10,36.17,20,289.36
ORD01684,2023-04-30,CUST0391,Home & Kitchen,Cookware Set,Central,Online,5,213.21,0,1066.05
ORD01074,2023-05-01,CUST0413,Home & Kitchen,Vacuum,Central,Mobile App,8,228.95,0,1831.6
ORD01509,2023-05-01,CUST0431,Electronics,Headphones,Central,In-Store,3,725.92,20,1742.21
ORD00647,2023-05-01,CUST0285,Beauty,Lipstick,West,In-Store,5,99.56,20,398.24
ORD00658,2023-05-01,CUST0339,Sports,Cycling Helmet,East,Mobile App,1,45.95,0,45.95
ORD00204,2023-05-02,CUST0497,Beauty,Foundation,West,Mobile App,6,14.81,15,75.53
ORD01522,2023-05-02,CUST0054,Beauty,Foundation,South,Mobile App,4,45.6,20,145.92
ORD00988,2023-05-02,CUST0440,Beauty,Serum,West,In-Store,2,109.35,10,196.83
ORD01127,2023-05-02,CUST0484,Clothing,Jacket,North,Mobile App,6,128.23,10,692.44
ORD01138,2023-05-02,CUST0260,Home & Kitchen,Blender,Central,Online,3,169.77,0,509.31
ORD01820,2023-05-02,CUST0083,Clothing,T-Shirt,West,In-Store,1,38.58,20,30.86
ORD00158,2023-05-02,CUST0302,Beauty,Moisturizer,East,Online,6,24.5,20,117.6
ORD01559,2023-05-02,CUST0068,Home & Kitchen,Coffee Maker,North,In-Store,8,289.28,15,1967.1
ORD00626,2023-05-03,CUST0336,Books,Python Programming,North,Online,1,40.76,0,40.76
ORD00082,2023-05-03,CUST0065,Clothing,Jeans,West,Mobile App,10,129.1,0,1291.0
ORD01148,2023-05-03,CUST0190,Electronics,Headphones,East,Mobile App,5,1416.95,5,6730.51
ORD00315,2023-05-03,CUST0283,Sports,Dumbbells,East,In-Store,4,143.69,5,546.02
ORD00567,2023-05-04,CUST0464,Beauty,Moisturizer,Central,Mobile App,6,22.62,5,128.93
ORD00309,2023-05-04,CUST0435,Clothing,Jacket,South,In-Store,9,68.94,5,589.44
ORD00255,2023-05-04,CUST0111,Electronics,Laptop,Central,In-Store,9,1428.8,5,12216.24
ORD00093,2023-05-04,CUST0369,Home & Kitchen,Vacuum,West,In-Store,4,32.74,0,130.96
ORD01683,2023-05-05,CUST0130,Books,SQL Mastery,East,Mobile App,7,44.72,5,297.39
ORD00362,2023-05-05,CUST0265,Beauty,Moisturizer,South,Mobile App,3,84.49,15,215.45
ORD00042,2023-05-06,CUST0190,Books,Business Analytics,East,Online,6,16.62,0,99.72
ORD01927,2023-05-06,CUST0112,Home & Kitchen,Cookware Set,South,Mobile App,9,65.94,0,593.46
ORD01782,2023-05-06,CUST0168,Home & Kitchen,Vacuum,Central,Mobile App,2,84.0,5,159.6
ORD00409,2023-05-06,CUST0045,Beauty,Foundation,West,Online,4,90.3,0,361.2
ORD00010,2023-05-06,CUST0084,Home & Kitchen,Blender,West,In-Store,3,194.47,10,525.07
ORD00759,2023-05-06,CUST0452,Sports,Cycling Helmet,Central,In-Store,10,29.69,0,296.9
ORD00338,2023-05-07,CUST0366,Sports,Yoga Mat,North,Online,5,157.85,20,631.4
ORD01479,2023-05-07,CUST0242,Home & Kitchen,Cookware Set,North,Online,8,187.45,20,1199.68
ORD00985,2023-05-07,CUST0494,Electronics,Headphones,East,Online,8,909.47,15,6184.4
ORD00383,2023-05-07,CUST0390,Clothing,Jeans,West,In-Store,6,39.01,20,187.25
ORD01890,2023-05-07,CUST0188,Sports,Yoga Mat,South,Online,2,138.71,0,277.42
ORD00194,2023-05-07,CUST0363,Beauty,Moisturizer,West,In-Store,3,65.5,0,196.5
ORD00677,2023-05-08,CUST0198,Home & Kitchen,Cookware Set,West,Online,2,253.63,20,405.81
ORD00355,2023-05-08,CUST0337,Books,SQL Mastery,East,Online,2,41.91,0,83.82
ORD00457,2023-05-08,CUST0355,Beauty,Serum,North,In-Store,5,59.13,0,295.65
ORD01631,2023-05-08,CUST0043,Books,Python Programming,South,In-Store,8,20.38,10,146.74
ORD01492,2023-05-09,CUST0071,Sports,Running Shoes,East,In-Store,1,137.15,0,137.15
ORD01523,2023-05-09,CUST0059,Sports,Cycling Helmet,North,Mobile App,1,185.64,10,167.08
ORD00970,2023-05-09,CUST0320,Beauty,Perfume,Central,In-Store,7,44.47,5,295.73
ORD00016,2023-05-09,CUST0498,Electronics,Tablet,Central,Online,8,696.11,10,5011.99
ORD01126,2023-05-09,CUST0127,Sports,Yoga Mat,North,In-Store,6,124.62,20,598.18
ORD01532,2023-05-09,CUST0200,Electronics,Smartphone,East,Online,5,1267.73,20,5070.92
ORD00223,2023-05-10,CUST0019,Home & Kitchen,Vacuum,South,In-Store,9,137.52,5,1175.8
ORD01872,2023-05-10,CUST0486,Home & Kitchen,Blender,North,Mobile App,5,287.78,10,1295.01
ORD01659,2023-05-10,CUST0258,Electronics,Smartwatch,North,Mobile App,2,603.51,0,1207.02
ORD01441,2023-05-10,CUST0301,Home & Kitchen,Blender,West,In-Store,1,151.34,10,136.21
ORD00117,2023-05-10,CUST0166,Sports,Protein Powder,North,In-Store,2,21.79,0,43.58
ORD00137,2023-05-11,CUST0342,Clothing,Jeans,North,In-Store,5,79.95,5,379.76
ORD01096,2023-05-11,CUST0394,Electronics,Smartwatch,North,Online,3,418.6,0,1255.8
ORD00083,2023-05-12,CUST0393,Electronics,Smartwatch,East,Online,8,1432.08,15,9738.14
ORD01275,2023-05-12,CUST0436,Books,Python Programming,North,Online,2,42.63,10,76.73
ORD01923,2023-05-12,CUST0452,Clothing,Jeans,South,In-Store,3,57.29,5,163.28
ORD01595,2023-05-13,CUST0311,Sports,Cycling Helmet,North,Online,3,56.37,0,169.11
ORD00501,2023-05-13,CUST0372,Books,Python Programming,Central,Online,8,24.69,0,197.52
ORD00070,2023-05-13,CUST0385,Books,AI Fundamentals,South,Mobile App,8,54.86,5,416.94
ORD01697,2023-05-14,CUST0491,Clothing,Jacket,West,Online,8,60.44,0,483.52
ORD00316,2023-05-14,CUST0185,Sports,Cycling Helmet,Central,In-Store,6,113.73,0,682.38
ORD00953,2023-05-14,CUST0278,Clothing,Jacket,East,Mobile App,8,106.07,10,763.7
ORD01865,2023-05-14,CUST0362,Sports,Protein Powder,East,In-Store,7,179.39,15,1067.37
ORD00287,2023-05-14,CUST0335,Home & Kitchen,Air Fryer,East,Mobile App,10,111.53,0,1115.3
ORD00286,2023-05-14,CUST0197,Clothing,Dress,South,In-Store,4,62.07,0,248.28
ORD01950,2023-05-14,CUST0283,Beauty,Serum,South,In-Store,6,24.56,15,125.26
ORD01986,2023-05-14,CUST0105,Clothing,Dress,South,In-Store,1,74.99,0,74.99
ORD01581,2023-05-14,CUST0408,Clothing,Dress,East,In-Store,3,107.63,10,290.6
ORD00469,2023-05-15,CUST0116,Clothing,Dress,East,Mobile App,8,25.8,5,196.08
ORD00520,2023-05-15,CUST0426,Electronics,Tablet,Central,Online,4,458.24,20,1466.37
ORD00918,2023-05-15,CUST0154,Beauty,Foundation,West,Online,1,34.7,0,34.7
ORD01393,2023-05-15,CUST0450,Home & Kitchen,Blender,North,Mobile App,9,214.19,5,1831.32
ORD00689,2023-05-15,CUST0278,Electronics,Smartwatch,East,In-Store,5,401.53,20,1606.12
ORD00018,2023-05-15,CUST0498,Home & Kitchen,Cookware Set,Central,Online,1,72.7,15,61.8
ORD01012,2023-05-16,CUST0265,Home & Kitchen,Cookware Set,East,In-Store,5,106.39,10,478.76
ORD01419,2023-05-16,CUST0158,Home & Kitchen,Coffee Maker,West,Mobile App,5,167.04,15,709.92
ORD00044,2023-05-16,CUST0060,Books,Business Analytics,North,Mobile App,2,56.59,0,113.18
ORD00257,2023-05-16,CUST0373,Books,Data Science,East,In-Store,7,52.36,0,366.52
ORD00708,2023-05-16,CUST0188,Electronics,Laptop,Central,Online,3,798.48,0,2395.44
ORD01562,2023-05-16,CUST0434,Electronics,Headphones,South,In-Store,6,938.97,20,4507.06
ORD01079,2023-05-16,CUST0300,Books,SQL Mastery,West,Mobile App,7,35.95,20,201.32
ORD01467,2023-05-17,CUST0015,Beauty,Moisturizer,West,Mobile App,8,36.46,0,291.68
ORD00017,2023-05-17,CUST0394,Beauty,Moisturizer,East,Online,9,84.99,20,611.93
ORD01667,2023-05-17,CUST0043,Beauty,Moisturizer,South,In-Store,9,17.15,0,154.35
ORD00526,2023-05-18,CUST0450,Clothing,Jeans,North,In-Store,8,62.73,10,451.66
ORD01869,2023-05-18,CUST0295,Beauty,Perfume,North,In-Store,4,100.32,5,381.22
ORD00344,2023-05-18,CUST0155,Books,Python Programming,East,In-Store,3,44.27,0,132.81
ORD01379,2023-05-18,CUST0044,Books,Python Programming,Central,Mobile App,1,41.92,0,41.92
ORD00312,2023-05-18,CUST0194,Home & Kitchen,Blender,Central,Mobile App,4,174.62,0,698.48
ORD01493,2023-05-19,CUST0074,Books,SQL Mastery,South,In-Store,2,17.75,15,30.18
ORD00340,2023-05-19,CUST0053,Electronics,Laptop,South,Online,8,1425.85,0,11406.8
ORD00331,2023-05-19,CUST0024,Electronics,Smartphone,North,Mobile App,10,474.84,5,4510.98
ORD00527,2023-05-20,CUST0428,Home & Kitchen,Coffee Maker,West,Mobile App,7,60.73,5,403.85
ORD01286,2023-05-20,CUST0075,Home & Kitchen,Blender,South,In-Store,6,127.96,20,614.21
ORD01373,2023-05-20,CUST0499,Books,Business Analytics,North,Mobile App,7,45.47,0,318.29
ORD00948,2023-05-20,CUST0388,Sports,Running Shoes,West,In-Store,10,156.49,10,1408.41
ORD00325,2023-05-21,CUST0275,Books,SQL Mastery,East,Online,1,30.57,10,27.51
ORD01436,2023-05-21,CUST0247,Home & Kitchen,Coffee Maker,South,Online,3,89.34,0,268.02
ORD00640,2023-05-21,CUST0252,Sports,Running Shoes,South,Mobile App,8,129.82,10,934.7
ORD01119,2023-05-21,CUST0099,Home & Kitchen,Vacuum,North,Mobile App,9,260.98,15,1996.5
ORD00496,2023-05-22,CUST0134,Electronics,Headphones,East,Online,6,1484.87,20,7127.38
ORD01293,2023-05-22,CUST0488,Sports,Running Shoes,West,Mobile App,9,162.72,0,1464.48
ORD01649,2023-05-22,CUST0495,Beauty,Foundation,Central,Mobile App,10,46.32,10,416.88
ORD00382,2023-05-22,CUST0444,Electronics,Smartphone,South,Mobile App,7,1451.6,0,10161.2
ORD01843,2023-05-22,CUST0464,Electronics,Laptop,East,Mobile App,5,1324.72,20,5298.88
ORD01325,2023-05-22,CUST0108,Books,SQL Mastery,Central,In-Store,4,40.24,15,136.82
ORD00949,2023-05-23,CUST0076,Sports,Protein Powder,West,Online,8,190.78,10,1373.62
ORD00233,2023-05-23,CUST0128,Clothing,Sneakers,North,Online,6,67.7,15,345.27
ORD00271,2023-05-23,CUST0286,Beauty,Serum,East,Online,4,77.11,0,308.44
ORD01553,2023-05-23,CUST0438,Home & Kitchen,Vacuum,Central,In-Store,2,133.73,0,267.46
ORD00482,2023-05-24,CUST0432,Electronics,Headphones,West,Mobile App,5,1262.6,0,6313.0
ORD01550,2023-05-24,CUST0041,Electronics,Headphones,South,Online,10,1370.55,5,13020.22
ORD00874,2023-05-24,CUST0070,Clothing,Jacket,North,In-Store,10,36.54,0,365.4
ORD01247,2023-05-24,CUST0113,Sports,Yoga Mat,East,Mobile App,6,44.64,5,254.45
ORD00424,2023-05-24,CUST0048,Sports,Yoga Mat,North,Online,3,194.92,15,497.05
ORD00092,2023-05-24,CUST0451,Sports,Dumbbells,Central,Mobile App,5,80.64,0,403.2
ORD00495,2023-05-25,CUST0153,Beauty,Serum,North,In-Store,10,71.76,10,645.84
ORD00195,2023-05-25,CUST0199,Books,SQL Mastery,West,In-Store,6,40.49,0,242.94
ORD00206,2023-05-25,CUST0399,Beauty,Perfume,West,Mobile App,8,118.29,20,757.06
ORD00808,2023-05-25,CUST0444,Electronics,Laptop,North,Online,6,1114.36,0,6686.16
ORD00584,2023-05-26,CUST0318,Home & Kitchen,Air Fryer,North,Online,4,64.62,0,258.48
ORD01780,2023-05-26,CUST0057,Beauty,Serum,West,Online,6,40.37,5,230.11
ORD00653,2023-05-26,CUST0182,Books,SQL Mastery,East,Mobile App,9,42.49,0,382.41
ORD00726,2023-05-26,CUST0103,Books,SQL Mastery,Central,In-Store,3,12.17,0,36.51
ORD01414,2023-05-26,CUST0360,Sports,Cycling Helmet,Central,Online,7,67.73,15,402.99
ORD00789,2023-05-26,CUST0294,Home & Kitchen,Vacuum,South,Online,3,115.99,15,295.77
ORD01322,2023-05-27,CUST0242,Clothing,T-Shirt,East,Mobile App,6,20.07,0,120.42
ORD00212,2023-05-27,CUST0470,Beauty,Serum,West,Mobile App,3,97.05,0,291.15
ORD00191,2023-05-27,CUST0040,Sports,Cycling Helmet,North,Mobile App,6,21.96,20,105.41
ORD00141,2023-05-27,CUST0398,Books,Data Science,South,Mobile App,8,55.53,20,355.39
ORD01961,2023-05-27,CUST0112,Books,Business Analytics,West,In-Store,9,40.08,15,306.61
ORD01490,2023-05-28,CUST0034,Books,SQL Mastery,East,Online,5,43.22,5,205.29
ORD01916,2023-05-28,CUST0286,Sports,Yoga Mat,South,Online,10,171.03,10,1539.27
ORD00635,2023-05-28,CUST0048,Books,Data Science,West,Mobile App,5,45.04,0,225.2
ORD00214,2023-05-28,CUST0122,Books,SQL Mastery,East,Online,2,36.39,20,58.22
ORD00830,2023-05-28,CUST0475,Home & Kitchen,Coffee Maker,West,In-Store,7,173.22,0,1212.54
ORD00715,2023-05-29,CUST0403,Books,SQL Mastery,West,Online,4,35.24,5,133.91
ORD01640,2023-05-29,CUST0268,Books,Business Analytics,South,Mobile App,3,38.19,0,114.57
ORD00592,2023-05-29,CUST0069,Sports,Dumbbells,West,Mobile App,10,179.92,15,1529.32
ORD01725,2023-05-29,CUST0092,Electronics,Tablet,South,Mobile App,2,483.8,10,870.84
ORD01386,2023-05-29,CUST0185,Books,Business Analytics,Central,In-Store,3,32.37,0,97.11
ORD01572,2023-05-29,CUST0477,Home & Kitchen,Vacuum,South,Mobile App,6,38.41,0,230.46
ORD01973,2023-05-29,CUST0073,Electronics,Laptop,South,Mobile App,8,1438.84,10,10359.65
ORD00512,2023-05-29,CUST0234,Books,Business Analytics,Central,Mobile App,1,18.35,0,18.35
ORD00349,2023-05-30,CUST0377,Clothing,Dress,West,Mobile App,7,60.84,0,425.88
ORD00122,2023-05-30,CUST0261,Sports,Yoga Mat,East,In-Store,3,134.83,5,384.27
ORD00748,2023-05-30,CUST0226,Electronics,Smartwatch,West,In-Store,1,703.62,0,703.62
ORD01746,2023-05-30,CUST0158,Electronics,Smartphone,South,Mobile App,10,1344.22,0,13442.2
ORD01747,2023-05-31,CUST0080,Beauty,Serum,South,Online,8,62.28,15,423.5
ORD01470,2023-05-31,CUST0097,Electronics,Laptop,West,Online,7,1043.21,0,7302.47
ORD01277,2023-05-31,CUST0338,Home & Kitchen,Blender,Central,In-Store,9,285.48,20,2055.46
ORD00820,2023-05-31,CUST0149,Sports,Protein Powder,South,Online,7,150.76,0,1055.32
ORD01161,2023-05-31,CUST0432,Clothing,Jacket,Central,Mobile App,6,103.9,0,623.4
ORD00807,2023-05-31,CUST0032,Books,SQL Mastery,East,Mobile App,3,30.21,20,72.5
ORD00284,2023-06-01,CUST0291,Home & Kitchen,Coffee Maker,South,Online,6,33.8,20,162.24
ORD01460,2023-06-01,CUST0365,Home & Kitchen,Cookware Set,North,In-Store,5,90.97,20,363.88
ORD00881,2023-06-01,CUST0123,Electronics,Tablet,North,Online,3,1434.91,0,4304.73
ORD00875,2023-06-01,CUST0310,Sports,Cycling Helmet,South,Mobile App,6,46.67,0,280.02
ORD00227,2023-06-01,CUST0157,Home & Kitchen,Air Fryer,West,Mobile App,6,57.7,15,294.27
ORD01591,2023-06-02,CUST0253,Beauty,Perfume,East,Online,2,40.72,0,81.44
ORD01034,2023-06-02,CUST0161,Clothing,Dress,Central,Mobile App,7,25.88,15,153.99
ORD00348,2023-06-03,CUST0165,Home & Kitchen,Cookware Set,Central,Mobile App,10,250.18,0,2501.8
ORD00345,2023-06-03,CUST0248,Clothing,T-Shirt,North,In-Store,5,41.74,5,198.27
ORD01302,2023-06-03,CUST0248,Beauty,Lipstick,East,In-Store,2,101.49,0,202.98
ORD01942,2023-06-03,CUST0347,Electronics,Headphones,West,Online,3,289.56,10,781.81
ORD00500,2023-06-03,CUST0433,Books,AI Fundamentals,South,Mobile App,6,55.33,10,298.78
ORD00483,2023-06-03,CUST0499,Beauty,Moisturizer,West,In-Store,4,116.97,0,467.88
ORD01075,2023-06-03,CUST0146,Beauty,Perfume,Central,Mobile App,4,102.89,0,411.56
ORD00706,2023-06-03,CUST0114,Books,Python Programming,South,In-Store,5,59.67,0,298.35
ORD01548,2023-06-04,CUST0483,Beauty,Serum,East,Mobile App,4,108.74,5,413.21
ORD00864,2023-06-04,CUST0179,Clothing,Dress,West,Online,2,99.57,15,169.27
ORD01652,2023-06-04,CUST0257,Books,AI Fundamentals,North,Online,8,31.27,0,250.16
ORD00969,2023-06-04,CUST0259,Sports,Dumbbells,East,In-Store,2,79.25,15,134.72
ORD01163,2023-06-04,CUST0382,Books,Python Programming,East,Online,6,26.69,0,160.14
ORD00150,2023-06-05,CUST0253,Home & Kitchen,Cookware Set,North,Online,1,61.5,0,61.5
ORD00698,2023-06-05,CUST0040,Home & Kitchen,Vacuum,South,Mobile App,2,40.98,20,65.57
ORD01052,2023-06-05,CUST0121,Clothing,Sneakers,South,Mobile App,7,83.98,5,558.47
ORD00420,2023-06-05,CUST0379,Sports,Yoga Mat,Central,Online,5,83.25,10,374.62
ORD01772,2023-06-05,CUST0190,Beauty,Serum,South,In-Store,5,35.16,5,167.01
ORD01066,2023-06-05,CUST0370,Sports,Cycling Helmet,East,In-Store,9,178.87,20,1287.86
ORD01797,2023-06-05,CUST0084,Home & Kitchen,Air Fryer,West,In-Store,4,280.69,0,1122.76
ORD01759,2023-06-05,CUST0032,Clothing,T-Shirt,South,Online,3,137.8,10,372.06
ORD01084,2023-06-05,CUST0151,Books,Python Programming,West,Online,5,15.89,0,79.45
ORD00898,2023-06-06,CUST0088,Sports,Cycling Helmet,East,Online,3,71.26,20,171.02
ORD01085,2023-06-06,CUST0456,Clothing,Jeans,East,Online,7,121.89,0,853.23
ORD00585,2023-06-06,CUST0356,Home & Kitchen,Cookware Set,Central,Online,10,151.67,15,1289.19
ORD00096,2023-06-06,CUST0129,Sports,Protein Powder,South,Online,8,76.2,0,609.6
